site_no,station_nm,month,year,decade,Latitude,Longitude,sample_dt,num_pix,B1,B2,B3,B4,B6,cluster,SSC_mgL
st_s009,st_s009,8,2009,2005,63.9490202052524,-124.124815486923,2009-08-18,1,193,251,285,455,289,3,932.008092560645
st_s009,st_s009,7,2010,2010,63.9490202052524,-124.124815486923,2010-07-04,2,352,441,562,583,292,3,297.341700358362
st_s009,st_s009,5,2011,2010,63.9490202052524,-124.124815486923,2011-05-20,3,514,737,942,958,289,3,258.385442992488
st_s009,st_s009,7,2011,2010,63.9490202052524,-124.124815486923,2011-07-07,3,301,416,446,436,290,3,78.7847168887893
st_s009,st_s009,8,2011,2010,63.9490202052524,-124.124815486923,2011-08-24,3,572,644,600,1006,279,3,45.3916159147639
st_s009,st_s009,6,2013,2010,63.9490202052524,-124.124815486923,2013-06-26,1,271,355,369,372,293,3,105.313265003976
st_s009,st_s009,8,2013,2010,63.9490202052524,-124.124815486923,2013-08-29,2,209,329,333,217,285,3,50.9165983093659
st_s009,st_s009,5,2014,2010,63.9490202052524,-124.124815486923,2014-05-12,2,481,720,826,980,285,3,162.172642861548
st_s009,st_s009,6,2014,2010,63.9490202052524,-124.124815486923,2014-06-29,1,467,722,675,1059,287,3,62.663061155977
st_s009,st_s009,7,2014,2010,63.9490202052524,-124.124815486923,2014-07-31,2,500,671,767,1011,287,3,157.991288334342
st_s009,st_s009,5,2015,2015,63.9490202052524,-124.124815486923,2015-05-15,23,514,677,858,679,280,3,230.23450117487
st_s009,st_s009,6,2015,2015,63.9490202052524,-124.124815486923,2015-06-16,10,255,334,392,412,285,3,145.241582133041
st_s009,st_s009,8,2015,2015,63.9490202052524,-124.124815486923,2015-08-03,14,383,479,521,725,290,3,92.4578279827275
st_s009,st_s009,9,2015,2015,63.9490202052524,-124.124815486923,2015-09-04,5,270,435,503,396,285,3,98.0890299815275
st_s009,st_s009,5,2016,2015,63.9490202052524,-124.124815486923,2016-05-01,56,917,1014,1152,1450,280,3,257.245752840933
st_s009,st_s009,6,2016,2015,63.9490202052524,-124.124815486923,2016-06-18,8,250,339,420,475,288,3,202.565880939295
st_s009,st_s009,7,2016,2015,63.9490202052524,-124.124815486923,2016-07-04,5,685,779,728,1303,295,3,49.5987870657846
st_s009,st_s009,8,2016,2015,63.9490202052524,-124.124815486923,2016-08-21,5,236,330,338,407,293,3,95.3251209676315
st_s009,st_s009,5,2017,2015,63.9490202052524,-124.124815486923,2017-05-20,3,426,613,691,730,291,3,83.76917494431
st_s009,st_s009,7,2017,2015,63.9490202052524,-124.124815486923,2017-07-07,2,343,459,469,648,295,3,71.5745406911878
st_s009,st_s009,7,2017,2015,63.9490202052524,-124.124815486923,2017-07-23,6,663,745,767,1326,283,3,114.57456912075
st_s009,st_s009,8,2017,2015,63.9490202052524,-124.124815486923,2017-08-08,1,352,454,457,457,295,3,54.6432177983432
st_s009,st_s009,7,2018,2015,63.9490202052524,-124.124815486923,2018-07-26,1,328,407,395,639,296,3,56.6597379251539
st_s009,st_s009,5,2019,2015,63.9490202052524,-124.124815486923,2019-05-10,2,774,850,942,1085,272,3,137.647063223777
st_s009,st_s009,5,2020,2015,63.9490202052524,-124.124815486923,2020-05-12,30,697,948,1203,1087,278,3,322.656433211236
st_s009,st_s009,5,2020,2015,63.9490202052524,-124.124815486923,2020-05-28,6,456,658,790,749,286,3,143.494960895121
st_s009,st_s009,7,2020,2015,63.9490202052524,-124.124815486923,2020-07-15,1,319,441,650,555,296,3,477.885077663835
st_s009,st_s009,7,2020,2015,63.9490202052524,-124.124815486923,2020-07-31,5,452,515,417,1045,292,3,23.2914981053027
st_s009,st_s009,6,2021,2015,63.9490202052524,-124.124815486923,2021-06-16,4,207,280,333,368,287,3,171.626161729399
st_s009,st_s009,7,2021,2015,63.9490202052524,-124.124815486923,2021-07-18,3,185,281,269,436,293,3,107.928138775218
st_s009,st_s009,9,2021,2015,63.9490202052524,-124.124815486923,2021-09-04,5,221,331,424,457,291,3,273.41133647961
st_s009,st_s009,7,2022,2015,63.9490202052524,-124.124815486923,2022-07-05,3,224,341,323,380,296,3,63.0345940449906
st_s009,st_s009,7,2022,2015,63.9490202052524,-124.124815486923,2022-07-22,5,214,319,389,480,295,3,240.396829529626
st_s009,st_s009,8,2022,2015,63.9490202052524,-124.124815486923,2022-08-08,2,257,392,466,452,290,3,85.9576809932052
st_s009,st_s009,5,2023,2015,63.9490202052524,-124.124815486923,2023-05-05,33,1290,1341,1397,1607,276,3,119.641601137034
st_s009,st_s009,5,2023,2015,63.9490202052524,-124.124815486923,2023-05-10,10,396,592,718,577,279,3,164.559770254652
st_s009,st_s009,5,2023,2015,63.9490202052524,-124.124815486923,2023-05-27,6,224,265,264,387,283,3,77.9153937665444
st_s009,st_s009,6,2023,2015,63.9490202052524,-124.124815486923,2023-06-01,4,344,435,465,473,289,3,38.8233035456199
st_s009,st_s009,7,2023,2015,63.9490202052524,-124.124815486923,2023-07-15,10,491,537,439,971,294,3,28.3269557506325
st_s009,st_s009,8,2023,2015,63.9490202052524,-124.124815486923,2023-08-06,4,696,759,540,1205,296,3,11.3700021742937
st_s009,st_s009,9,2000,2000,63.9490202052524,-124.124815486923,2000-09-01,8,265,338,329,332,285,3,50.1772309715737
st_s009,st_s009,5,2001,2000,63.9490202052524,-124.124815486923,2001-05-15,33,303,330,331,318,279,3,55.7483408049389
st_s009,st_s009,7,2001,2000,63.9490202052524,-124.124815486923,2001-07-18,5,284,365,438,458,295,3,106.982606370427
st_s009,st_s009,6,2002,2000,63.9490202052524,-124.124815486923,2002-06-19,31,509,770,935,656,283,3,156.964695687604
st_s009,st_s009,8,2002,2000,63.9490202052524,-124.124815486923,2002-08-06,19,475,435,407,1038,289,3,71.6185116162561
st_s009,st_s009,5,2003,2000,63.9490202052524,-124.124815486923,2003-05-05,29,466,590,723,526,277,3,157.67187925236
st_s009,st_s009,8,2003,2000,63.9490202052524,-124.124815486923,2003-08-09,1,233,358,466,135,286,3,121.983011213138
st_s009,st_s009,5,2004,2000,63.9490202052524,-124.124815486923,2004-05-23,2,545,715,884,671,287,3,165.945511361496
st_s009,st_s009,6,2004,2000,63.9490202052524,-124.124815486923,2004-06-24,2,432,528,504,897,288,3,86.5582701163139
st_s009,st_s009,8,2004,2000,63.9490202052524,-124.124815486923,2004-08-11,2,647,733,745,1134,297,3,79.2618103428837
st_s009,st_s009,8,2004,2000,63.9490202052524,-124.124815486923,2004-08-27,4,257,335,416,449,285,3,207.816978227561
st_s009,st_s009,8,2005,2005,63.9490202052524,-124.124815486923,2005-08-30,2,558,693,608,1132,278,3,37.7925034957202
st_s009,st_s009,5,2006,2005,63.9490202052524,-124.124815486923,2006-05-13,2,549,774,941,1058,284,3,228.095531391197
st_s009,st_s009,6,2006,2005,63.9490202052524,-124.124815486923,2006-06-30,20,208,220,207,319,290,3,42.9510187761459
st_s009,st_s009,7,2006,2005,63.9490202052524,-124.124815486923,2006-07-16,19,376,547,706,549,291,3,208.433651963818
st_s009,st_s009,7,2007,2005,63.9490202052524,-124.124815486923,2007-07-03,3,337,426,546,544,294,3,300.361100397381
st_s009,st_s009,7,2008,2005,63.9490202052524,-124.124815486923,2008-07-21,4,148,185,243,432,295,3,481.774460447762
st_s009,st_s009,8,2008,2005,63.9490202052524,-124.124815486923,2008-08-06,3,251,419,553,462,293,3,316.89294051959
st_s009,st_s009,6,2009,2005,63.9490202052524,-124.124815486923,2009-06-06,1,417,513,519,686,287,3,57.0223863282337
st_s009,st_s009,7,2009,2005,63.9490202052524,-124.124815486923,2009-07-08,12,266,333,399,426,285,3,189.908600377532
st_s009,st_s009,6,2010,2010,63.9490202052524,-124.124815486923,2010-06-25,8,248,355,424,437,295,3,91.9297914798586
st_s009,st_s009,5,2011,2010,63.9490202052524,-124.124815486923,2011-05-27,2,410,530,641,705,290,3,139.335454802726
st_s009,st_s009,6,2011,2010,63.9490202052524,-124.124815486923,2011-06-12,16,319,336,364,393,285,3,86.3942608208826
st_s009,st_s009,6,2011,2010,63.9490202052524,-124.124815486923,2011-06-28,4,215,287,306,414,293,3,73.1111013584443
st_s009,st_s009,7,2011,2010,63.9490202052524,-124.124815486923,2011-07-30,15,253,289,348,369,292,3,149.629500357059
st_s009,st_s009,8,2011,2010,63.9490202052524,-124.124815486923,2011-08-15,2,363,328,397,394,289,3,86.8239778925744
st_s009,st_s009,8,2011,2010,63.9490202052524,-124.124815486923,2011-08-31,9,240,303,326,349,287,3,90.7606510708929
st_s009,st_s009,5,2012,2010,63.9490202052524,-124.124815486923,2012-05-29,3,371,545,573,661,288,3,76.0961301813028
st_s009,st_s009,8,2012,2010,63.9490202052524,-124.124815486923,2012-08-01,23,358,611,787,644,297,3,216.007075194688
st_s009,st_s009,9,2012,2010,63.9490202052524,-124.124815486923,2012-09-02,9,223,336,348,429,288,3,110.153420547876
st_s009,st_s009,5,2013,2010,63.9490202052524,-124.124815486923,2013-05-16,17,1007,1345,1574,1310,280,3,205.36478185813
st_s009,st_s009,8,2013,2010,63.9490202052524,-124.124815486923,2013-08-20,1,435,645,632,543,289,3,62.362676323196
st_s009,st_s009,9,2013,2010,63.9490202052524,-124.124815486923,2013-09-05,4,206,295,333,339,288,3,103.899583882959
st_s009,st_s009,5,2015,2015,63.9490202052524,-124.124815486923,2015-05-06,7,695,801,930,763,278,3,154.088034825074
st_s009,st_s009,5,2015,2015,63.9490202052524,-124.124815486923,2015-05-22,3,308,458,494,593,291,3,97.1616132618515
st_s009,st_s009,6,2015,2015,63.9490202052524,-124.124815486923,2015-06-07,1,402,493,542,485,292,3,86.8073591217158
st_s009,st_s009,6,2015,2015,63.9490202052524,-124.124815486923,2015-06-23,1,381,534,604,785,296,3,184.454296389982
st_s009,st_s009,7,2015,2015,63.9490202052524,-124.124815486923,2015-07-25,5,242,328,385,404,293,3,122.145101168129
st_s009,st_s009,8,2015,2015,63.9490202052524,-124.124815486923,2015-08-10,6,175,267,247,376,294,3,79.4395573938007
st_s009,st_s009,8,2015,2015,63.9490202052524,-124.124815486923,2015-08-26,1,474,638,653,1015,281,3,83.9561195367555
st_s009,st_s009,6,2016,2015,63.9490202052524,-124.124815486923,2016-06-25,2,232,360,431,491,292,3,156.824702053552
st_s009,st_s009,7,2016,2015,63.9490202052524,-124.124815486923,2016-07-11,2,764,798,785,1218,293,3,56.6892887399618
st_s009,st_s009,7,2016,2015,63.9490202052524,-124.124815486923,2016-07-27,5,244,336,402,443,293,3,172.612546706458
st_s009,st_s009,8,2016,2015,63.9490202052524,-124.124815486923,2016-08-12,2,201,270,376,371,293,3,414.699680656862
st_s009,st_s009,7,2017,2015,63.9490202052524,-124.124815486923,2017-07-14,3,206,329,334,378,294,3,72.1860160412167
st_s009,st_s009,7,2017,2015,63.9490202052524,-124.124815486923,2017-07-30,10,331,422,444,461,290,3,111.653928823291
st_s009,st_s009,5,2018,2015,63.9490202052524,-124.124815486923,2018-05-30,3,359,468,501,876,285,3,294.196286337444
st_s009,st_s009,6,2018,2015,63.9490202052524,-124.124815486923,2018-06-15,22,343,534,667,474,287,3,162.760514249202
st_s009,st_s009,8,2018,2015,63.9490202052524,-124.124815486923,2018-08-02,2,257,325,359,428,295,3,189.87494956049
st_s009,st_s009,9,2018,2015,63.9490202052524,-124.124815486923,2018-09-03,1,276,368,435,464,280,3,206.405398708232
st_s009,st_s009,8,2020,2015,63.9490202052524,-124.124815486923,2020-08-23,15,195,302,292,376,290,3,59.7985615622184
st_s009,st_s009,5,2021,2015,63.9490202052524,-124.124815486923,2021-05-06,56,701,862,979,1274,282,3,199.155751323617
st_s009,st_s009,8,2022,2015,63.9490202052524,-124.124815486923,2022-08-13,1,201,367,505,451,292,3,203.159074839266
st_s009,st_s009,5,2023,2015,63.9490202052524,-124.124815486923,2023-05-15,1,355,477,625,292,285,3,138.833525477436
st_s009,st_s009,6,2014,2010,63.9490202052524,-124.124815486923,2014-06-05,18,157,206,229,178,289,3,69.1023497380188
st_s009,st_s009,5,2015,2015,63.9490202052524,-124.124815486923,2015-05-23,2,272,424,461,390,289,3,67.0967263095652
st_s009,st_s009,6,2015,2015,63.9490202052524,-124.124815486923,2015-06-24,6,178,265,342,239,295,3,131.799826904065
st_s009,st_s009,5,2016,2015,63.9490202052524,-124.124815486923,2016-05-09,44,357,552,724,341,283,3,149.962000943412
st_s009,st_s009,5,2016,2015,63.9490202052524,-124.124815486923,2016-05-25,2,288,435,467,484,289,3,86.908450784603
st_s009,st_s009,6,2016,2015,63.9490202052524,-124.124815486923,2016-06-26,3,146,246,280,224,296,3,55.9542960241949
st_s009,st_s009,7,2016,2015,63.9490202052524,-124.124815486923,2016-07-28,4,73,228,252,239,300,3,160.639791109827
st_s009,st_s009,8,2016,2015,63.9490202052524,-124.124815486923,2016-08-13,1,17,173,198,124,298,3,8.61868064475457
st_s009,st_s009,5,2017,2015,63.9490202052524,-124.124815486923,2017-05-12,28,385,653,884,560,286,3,236.878083500891
st_s009,st_s009,5,2017,2015,63.9490202052524,-124.124815486923,2017-05-28,23,185,243,262,221,292,3,58.2546779207597
st_s009,st_s009,7,2017,2015,63.9490202052524,-124.124815486923,2017-07-15,4,246,317,339,301,296,3,51.2858373715604
st_s009,st_s009,7,2017,2015,63.9490202052524,-124.124815486923,2017-07-31,10,128,197,241,239,295,3,147.316310040901
st_s009,st_s009,5,2018,2015,63.9490202052524,-124.124815486923,2018-05-31,23,187,278,322,218,291,3,76.1743977794378
st_s009,st_s009,6,2018,2015,63.9490202052524,-124.124815486923,2018-06-16,24,194,355,434,226,293,3,81.4657733934408
st_s009,st_s009,7,2018,2015,63.9490202052524,-124.124815486923,2018-07-02,7,250,345,419,270,290,3,88.1853177362019
st_s009,st_s009,8,2020,2015,63.9490202052524,-124.124815486923,2020-08-08,9,86,143,131,139,290,3,30.5159833566801
st_s009,st_s009,8,2020,2015,63.9490202052524,-124.124815486923,2020-08-24,13,113,215,232,153,291,3,44.0281240455628
st_s009,st_s009,6,2021,2015,63.9490202052524,-124.124815486923,2021-06-08,19,182,259,286,177,290,3,59.1293151924549
st_s009,st_s009,8,2021,2015,63.9490202052524,-124.124815486923,2021-08-11,5,163,330,378,238,291,3,74.2558482010753
st_s009,st_s009,8,2021,2015,63.9490202052524,-124.124815486923,2021-08-27,8,113,239,261,265,293,3,103.864569269172
st_s009,st_s009,6,2022,2015,63.9490202052524,-124.124815486923,2022-06-27,9,187,250,286,182,295,3,59.8954890581632
st_s009,st_s009,5,2023,2015,63.9490202052524,-124.124815486923,2023-05-13,32,308,527,670,323,291,3,109.547681489527
st_s009,st_s009,6,2023,2015,63.9490202052524,-124.124815486923,2023-06-14,16,178,283,333,191,290,3,68.3440455731238
st_s009,st_s009,6,2013,2010,63.9490202052524,-124.124815486923,2013-06-09,16,206,261,275,202,292,3,44.9153364226806
st_s009,st_s009,8,2013,2010,63.9490202052524,-124.124815486923,2013-08-12,8,186,336,388,313,302,3,93.8601679539139
st_s009,st_s009,8,2013,2010,63.9490202052524,-124.124815486923,2013-08-28,16,204,358,408,305,286,3,69.2393448579004
st_s009,st_s009,5,2014,2010,63.9490202052524,-124.124815486923,2014-05-11,5,141,215,190,149,282,3,26.0540784187936
st_s009,st_s009,5,2014,2010,63.9490202052524,-124.124815486923,2014-05-27,28,350,535,675,432,290,3,142.881041794058
st_s009,st_s009,6,2014,2010,63.9490202052524,-124.124815486923,2014-06-28,13,213,302,336,296,299,3,66.8807127963863
st_s009,st_s009,7,2014,2010,63.9490202052524,-124.124815486923,2014-07-14,2,228,391,468,417,297,3,133.36672300468
st_s009,st_s009,8,2014,2010,63.9490202052524,-124.124815486923,2014-08-15,13,169,332,390,282,297,3,66.3664904153835
st_s009,st_s009,8,2015,2015,63.9490202052524,-124.124815486923,2015-08-02,4,222,357,365,504,293,3,69.7233060953378
st_s009,st_s009,9,2015,2015,63.9490202052524,-124.124815486923,2015-09-03,20,202,343,417,243,283,3,82.2047396169806
st_s009,st_s009,6,2016,2015,63.9490202052524,-124.124815486923,2016-06-17,14,136,250,318,239,287,3,110.118619983843
st_s009,st_s009,7,2016,2015,63.9490202052524,-124.124815486923,2016-07-03,7,175,250,249,212,301,3,46.9373162169496
st_s009,st_s009,8,2016,2015,63.9490202052524,-124.124815486923,2016-08-20,10,140,290,315,254,294,3,63.8124091504493
st_s009,st_s009,9,2016,2015,63.9490202052524,-124.124815486923,2016-09-05,9,147,253,347,214,289,3,170.727636356009
st_s009,st_s009,6,2017,2015,63.9490202052524,-124.124815486923,2017-06-20,11,160,277,313,253,296,3,69.1339722205402
st_s009,st_s009,7,2017,2015,63.9490202052524,-124.124815486923,2017-07-06,3,218,382,390,451,298,3,67.8472442523638
st_s009,st_s009,8,2017,2015,63.9490202052524,-124.124815486923,2017-08-07,14,146,236,272,216,297,3,81.0246582706084
st_s009,st_s009,5,2018,2015,63.9490202052524,-124.124815486923,2018-05-22,26,321,442,536,355,290,3,115.102238399121
st_s009,st_s009,7,2018,2015,63.9490202052524,-124.124815486923,2018-07-09,3,234,397,374,485,297,3,68.8576868881817
st_s009,st_s009,7,2018,2015,63.9490202052524,-124.124815486923,2018-07-25,10,180,291,297,330,301,3,52.9125044310898
st_s009,st_s009,5,2019,2015,63.9490202052524,-124.124815486923,2019-05-25,21,272,391,429,337,292,3,70.3399834665343
st_s009,st_s009,6,2019,2015,63.9490202052524,-124.124815486923,2019-06-10,29,266,396,476,273,290,3,97.1693390900073
st_s009,st_s009,7,2019,2015,63.9490202052524,-124.124815486923,2019-07-12,4,180,289,263,433,291,3,43.2540313098378
st_s009,st_s009,5,2020,2015,63.9490202052524,-124.124815486923,2020-05-11,22,707,1034,1234,950,286,3,186.228594849728
st_s009,st_s009,5,2020,2015,63.9490202052524,-124.124815486923,2020-05-27,6,430,691,831,524,284,3,117.038990263979
st_s009,st_s009,6,2020,2015,63.9490202052524,-124.124815486923,2020-06-12,22,208,277,312,232,295,3,65.0378032616461
st_s009,st_s009,6,2020,2015,63.9490202052524,-124.124815486923,2020-06-28,12,177,264,326,243,293,3,124.337250333098
st_s009,st_s009,7,2020,2015,63.9490202052524,-124.124815486923,2020-07-14,18,225,339,393,340,293,3,90.1905809545144
st_s009,st_s009,7,2020,2015,63.9490202052524,-124.124815486923,2020-07-30,4,213,451,345,746,292,3,84.086037269578
st_s009,st_s009,5,2021,2015,63.9490202052524,-124.124815486923,2021-05-30,23,58,90,83,64,285,3,21.027903859878
st_s009,st_s009,6,2021,2015,63.9490202052524,-124.124815486923,2021-06-15,26,251,335,383,248,291,3,72.6382077122452
st_s009,st_s009,7,2021,2015,63.9490202052524,-124.124815486923,2021-07-17,12,154,251,326,273,295,3,140.184427787025
st_s009,st_s009,8,2021,2015,63.9490202052524,-124.124815486923,2021-08-02,3,267,685,377,924,300,3,59.8989950025777
st_s009,st_s009,6,2022,2015,63.9490202052524,-124.124815486923,2022-06-02,23,223,315,348,319,292,3,64.6368228586896
st_s009,st_s009,6,2022,2015,63.9490202052524,-124.124815486923,2022-06-18,23,216,298,320,296,296,3,60.9642779423662
st_s009,st_s009,7,2022,2015,63.9490202052524,-124.124815486923,2022-07-04,14,209,289,312,261,299,3,58.3681803506461
st_s009,st_s009,7,2022,2015,63.9490202052524,-124.124815486923,2022-07-20,13,216,344,429,312,294,3,111.77411368748
st_s009,st_s009,8,2022,2015,63.9490202052524,-124.124815486923,2022-08-05,12,167,265,328,255,299,3,98.6794725026217
st_s009,st_s009,5,2023,2015,63.9490202052524,-124.124815486923,2023-05-04,13,251,686,696,1279,279,3,575.447545278566
st_s009,st_s009,7,2023,2015,63.9490202052524,-124.124815486923,2023-07-07,14,172,236,293,248,298,3,104.433085415223
st_s009,st_s009,8,2023,2015,63.9490202052524,-124.124815486923,2023-08-08,3,262,572,409,805,298,3,62.4015323415428
st_s009,st_s009,5,2024,2015,63.9490202052524,-124.124815486923,2024-05-06,25,529,787,975,693,287,3,203.319356129135
st_s009,st_s009,7,2024,2015,63.9490202052524,-124.124815486923,2024-07-25,3,239,410,421,589,301,3,74.1344841100604
st_s009,st_s009,6,2022,2015,63.9490202052524,-124.124815486923,2022-06-19,19,226,306,296,309,296,3,42.3772038112227
st_s009,st_s009,7,2022,2015,63.9490202052524,-124.124815486923,2022-07-21,6,177,279,292,333,299,3,54.027021850873
st_s009,st_s009,6,2023,2015,63.9490202052524,-124.124815486923,2023-06-22,19,146,215,235,195,295,3,62.6257094970574
st_s009,st_s009,7,2023,2015,63.9490202052524,-124.124815486923,2023-07-08,13,178,247,267,273,302,3,69.8519505471592
st_s009,st_s009,8,2023,2015,63.9490202052524,-124.124815486923,2023-08-09,4,284,622,421,946,298,3,72.4948739007906
st_s009,st_s009,5,2024,2015,63.9490202052524,-124.124815486923,2024-05-23,18,313,451,539,325,295,3,95.3180169014118
st_s009,st_s009,7,2024,2015,63.9490202052524,-124.124815486923,2024-07-26,3,235,431,460,610,302,3,86.430424774052
st_s009,st_s009,5,2022,2015,63.9490202052524,-124.124815486923,2022-05-09,5,223,489,699,432,278,3,158.547836789431
st_s009,st_s009,6,2022,2015,63.9490202052524,-124.124815486923,2022-06-26,11,206,250,272,220,292,3,57.8884910789053
st_s009,st_s009,7,2022,2015,63.9490202052524,-124.124815486923,2022-07-12,22,300,427,478,333,299,3,68.7264981026884
